device_name,fs_type,mnt_point,size,used,free,percent,key,iteration&time
/dev/sdc,ext4,/,269490393088,7099305984,248630415360,2.8,mnt_point,1:1667130692.236846
/dev/sdc,ext4,/,269490393088,7099305984,248630415360,2.8,mnt_point,2:1667130712.4374626
/dev/sdc,ext4,/,269490393088,7099301888,248630419456,2.8,mnt_point,3:1667130732.6421585
