total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7441309696,9.8,807882752,7441309696,65097728,467243008,29032448,216649728,585728,1:1667125292.886311
8249192448,7439474688,9.8,809717760,7439474688,65134592,468447232,29065216,216621056,585728,2:1667125313.0588233
8249192448,7439298560,9.8,809893888,7439298560,65167360,468598784,29097984,216637440,585728,3:1667125333.2119024
