total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7394881536,10.4,854310912,7394881536,94822400,506949632,34234368,252588032,1105920,1:1667126260.7404916
8249192448,7393574912,10.4,855617536,7393574912,94887936,507592704,34299904,252555264,1105920,2:1667126280.916606
8249192448,7393480704,10.4,855711744,7393480704,94953472,507781120,34365440,252555264,1105920,3:1667126301.055353
