label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667126260.759766
Battery,100,%,Charging,battery,label,2:1667126280.9414992
Battery,100,%,Charging,battery,label,3:1667126301.0792136
