total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
1.7,1.0,0.0,0.3,98.6,0.0,0.0,0.2,0.0,0.0,0.0,2.3650524616241455,8,1096,803,633,0,1:1667388499.6495113
1.7,1.0,0.0,0.3,98.6,0.0,0.0,0.2,0.0,0.0,0.0,2.3650524616241455,8,1096,803,633,0,2:1667388500.8014836
1.6,1.1,0.0,0.3,98.3,0.0,0.0,0.3,0.0,0.0,0.0,2.3667821884155273,8,1269,892,750,0,3:1667388502.0274708
1.6,1.1,0.0,0.3,98.3,0.0,0.0,0.3,0.0,0.0,0.0,2.3667821884155273,8,1269,892,750,0,4:1667388503.2069101
1.6,1.2,0.0,0.1,98.4,0.0,0.0,0.3,0.0,0.0,0.0,2.3631327152252197,8,1101,814,634,0,5:1667388504.3802285
