total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7414349824,10.1,834842624,7414349824,1085906944,697851904,577908736,1168121856,737280,1:1667388499.6573827
8249192448,7414349824,10.1,834842624,7414349824,1085906944,697851904,577908736,1168121856,737280,2:1667388500.8148215
8249192448,7413510144,10.1,835682304,7413510144,1085915136,698372096,577908736,1168121856,737280,3:1667388502.0435877
8249192448,7413510144,10.1,835682304,7413510144,1085915136,698372096,577908736,1168121856,737280,4:1667388503.2142334
8249192448,7413321728,10.1,835870720,7413321728,1085915136,698613760,577916928,1168125952,737280,5:1667388504.3936758
