label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667125716.5951414
Battery,100,%,Charging,battery,label,2:1667125736.7903988
Battery,100,%,Charging,battery,label,3:1667125756.9380403
