total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7383158784,10.5,866033664,7383158784,96542720,513650688,35938304,252706816,1105920,1:1667127167.65378
8249192448,7382982656,10.5,866209792,7382982656,96575488,514510848,35971072,252678144,1105920,2:1667127187.824934
8249192448,7384555520,10.5,864636928,7384555520,96608256,512823296,36003840,252682240,1105920,3:1667127207.9735527
