total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,1585152,2145898496,0.1,430080,507904,20.449532508850098,1:1667130631.6385994
2147483648,1585152,2145898496,0.1,430080,507904,20.197977304458618,2:1667130651.8380027
2147483648,1585152,2145898496,0.1,430080,507904,20.199626445770264,3:1667130672.0441782
