total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,798720,2146684928,0.0,430080,462848,20.152063369750977,1:1667126804.7975488
2147483648,798720,2146684928,0.0,430080,462848,20.171052932739258,2:1667126824.9703732
2147483648,798720,2146684928,0.0,430080,462848,20.146087646484375,3:1667126845.121123
