label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667125413.8772392
Battery,100,%,Charging,battery,label,2:1667125434.0663378
Battery,100,%,Charging,battery,label,3:1667125454.2158022
