key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,3.6,0.0,0.9,96.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129109.3057067
cpu_number,1,3.9,0.0,0.2,96.1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129109.3057067
cpu_number,2,0.7,0.4,0.1,99.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1:1667129109.3057067
cpu_number,3,0.1,0.0,0.0,99.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1:1667129109.3057067
cpu_number,4,0.7,0.3,0.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129109.3057067
cpu_number,5,0.1,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129109.3057067
cpu_number,6,0.3,0.2,0.1,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129109.3057067
cpu_number,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129109.3057067
cpu_number,0,0.1,0.0,0.1,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129129.5406685
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129129.5406685
cpu_number,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129129.5406685
cpu_number,3,0.2,0.0,0.1,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129129.5406685
cpu_number,4,0.5,0.2,0.3,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129129.5406685
cpu_number,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129129.5406685
cpu_number,6,0.6,0.3,0.3,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129129.5406685
cpu_number,7,0.1,0.0,0.1,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129129.5406685
cpu_number,0,0.1,0.0,0.0,99.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3:1667129149.8169098
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129149.8169098
cpu_number,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129149.8169098
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129149.8169098
cpu_number,4,0.3,0.3,0.0,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129149.8169098
cpu_number,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129149.8169098
cpu_number,6,0.4,0.4,0.0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129149.8169098
cpu_number,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129149.8169098
