total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7383535616,10.5,865656832,7383535616,97554432,513622016,36929536,252698624,1105920,1:1667127773.9605894
8249192448,7383638016,10.5,865554432,7383638016,97603584,514469888,36962304,252710912,1105920,2:1667127794.3819869
8249192448,7383666688,10.5,865525760,7383666688,97636352,514490368,36995072,252715008,1105920,3:1667127814.6301901
