total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7258382336,12.0,990810112,7258382336,663199744,2735927296,214208512,2990469120,1146880,1:1667129534.465498
8249192448,7253667840,12.1,995524608,7253667840,686944256,2977742848,237465600,3250356224,1146880,2:1667129554.736556
8249192448,7243726848,12.2,1005465600,7243726848,710352896,3169251328,259919872,3453997056,1150976,3:1667129574.9932492
