label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667129534.508666
Battery,100,%,Charging,battery,label,2:1667129554.789433
Battery,100,%,Charging,battery,label,3:1667129575.047147
