total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,1585152,2145898496,0.1,430080,507904,2.3375513553619385,1:1667388456.9996352
2147483648,1585152,2145898496,0.1,430080,507904,2.3663156032562256,2:1667388458.2187839
2147483648,1585152,2145898496,0.1,430080,507904,2.3663156032562256,3:1667388459.3739233
2147483648,1585152,2145898496,0.1,430080,507904,2.3561172485351562,4:1667388460.5710218
2147483648,1585152,2145898496,0.1,430080,507904,2.3561172485351562,5:1667388461.739453
