total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
1.5,1.3,0.0,0.1,98.5,0.0,0.0,0.2,0.0,0.0,0.0,2.3433005809783936,8,1339,821,832,0,1:1667388456.9890988
1.3,0.8,0.0,0.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3608639240264893,8,1252,897,696,0,2:1667388458.199808
1.3,0.8,0.0,0.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3608639240264893,8,1252,897,696,0,3:1667388459.3599517
1.3,1.3,0.0,0.5,98.2,0.0,0.0,0.1,0.0,0.0,0.0,2.358361005783081,8,1261,885,752,0,4:1667388460.5530014
1.3,1.3,0.0,0.5,98.2,0.0,0.0,0.1,0.0,0.0,0.0,2.358361005783081,8,1261,885,752,0,5:1667388461.710306
