key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,0.2,0.0,0.0,99.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1:1667388456.991949
cpu_number,1,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388456.991949
cpu_number,2,4.7,3.4,1.1,95.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1:1667388456.991949
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388456.991949
cpu_number,4,0.4,0.0,0.4,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388456.991949
cpu_number,5,2.4,1.7,0.6,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388456.991949
cpu_number,6,4.1,3.2,0.9,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388456.991949
cpu_number,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388456.991949
cpu_number,0,1.1,0.2,0.4,98.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2:1667388458.2058845
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388458.2058845
cpu_number,2,0.4,0.2,0.2,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388458.2058845
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388458.2058845
cpu_number,4,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388458.2058845
cpu_number,5,2.4,1.7,0.6,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388458.2058845
cpu_number,6,2.1,1.9,0.0,97.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2:1667388458.2058845
cpu_number,7,4.1,3.9,0.2,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388458.2058845
cpu_number,0,1.1,0.2,0.4,98.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3:1667388459.3655462
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388459.3655462
cpu_number,2,0.4,0.2,0.2,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388459.3655462
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388459.3655462
cpu_number,4,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388459.3655462
cpu_number,5,2.4,1.7,0.6,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388459.3655462
cpu_number,6,2.1,1.9,0.0,97.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3:1667388459.3655462
cpu_number,7,4.1,3.9,0.2,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388459.3655462
cpu_number,0,1.1,0.2,0.4,98.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4:1667388460.5581167
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388460.5581167
cpu_number,2,0.4,0.2,0.2,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388460.5581167
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388460.5581167
cpu_number,4,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388460.5581167
cpu_number,5,2.4,1.7,0.6,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388460.5581167
cpu_number,6,2.1,1.9,0.0,97.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4:1667388460.5581167
cpu_number,7,4.1,3.9,0.2,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388460.5581167
cpu_number,0,1.1,0.2,0.4,98.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,5:1667388461.717853
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388461.717853
cpu_number,2,0.4,0.2,0.2,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388461.717853
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388461.717853
cpu_number,4,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388461.717853
cpu_number,5,2.4,1.7,0.6,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388461.717853
cpu_number,6,2.1,1.9,0.0,97.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5:1667388461.717853
cpu_number,7,4.1,3.9,0.2,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388461.717853
