total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7423348736,10.0,825843712,7423348736,1072975872,704438272,577830912,1167908864,737280,1:1667388414.2836936
8249192448,7421415424,10.0,827777024,7421415424,1072984064,704053248,577835008,1168101376,737280,2:1667388420.4644127
8249192448,7420841984,10.0,828350464,7420841984,1072984064,704385024,577843200,1168093184,737280,3:1667388426.6400273
