key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,2.2,1.5,0.4,97.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1:1667388414.2776356
cpu_number,1,0.8,0.3,0.3,99.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1:1667388414.2776356
cpu_number,2,3.1,1.1,2.0,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388414.2776356
cpu_number,3,0.6,0.1,0.4,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388414.2776356
cpu_number,4,3.8,2.9,0.9,96.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388414.2776356
cpu_number,5,0.9,0.6,0.3,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388414.2776356
cpu_number,6,1.2,0.7,0.5,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388414.2776356
cpu_number,7,0.9,0.4,0.4,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388414.2776356
cpu_number,0,0.6,0.2,0.2,99.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2:1667388420.4603238
cpu_number,1,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388420.4603238
cpu_number,2,0.8,0.6,0.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388420.4603238
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388420.4603238
cpu_number,4,1.1,0.8,0.3,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388420.4603238
cpu_number,5,0.6,0.6,0.0,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388420.4603238
cpu_number,6,1.1,1.0,0.2,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388420.4603238
cpu_number,7,0.3,0.3,0.0,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388420.4603238
cpu_number,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388426.6361852
cpu_number,1,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388426.6361852
cpu_number,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388426.6361852
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388426.6361852
cpu_number,4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388426.6361852
cpu_number,5,0.6,0.2,0.5,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388426.6361852
cpu_number,6,1.6,1.3,0.3,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388426.6361852
cpu_number,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388426.6361852
