label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667130388.247501
Battery,100,%,Charging,battery,label,2:1667130408.5259292
Battery,100,%,Charging,battery,label,3:1667130428.758043
