total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7187750912,12.9,1061441536,7187750912,1449332736,5626408960,675090432,6677729280,26013696,1:1667130388.185168
8249192448,7212756992,12.6,1036435456,7212756992,1408159744,4924321792,680898560,5935796224,26013696,2:1667130408.4751134
8249192448,7213985792,12.5,1035206656,7213985792,1408323584,4924624896,680968192,5936685056,26013696,3:1667130428.703183
