total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
12.4,7.9,0.0,2.7,86.3,1.3,0.0,1.8,0.0,0.0,0.0,20.300009727478027,8,142599,108690,24916,0,1:1667130388.1710494
10.7,6.3,0.0,3.5,88.6,0.7,0.0,0.9,0.0,0.0,0.0,20.299506664276123,8,117103,84134,21432,0,2:1667130408.463241
2.0,0.2,0.0,1.6,98.0,0.0,0.0,0.1,0.0,0.0,0.0,20.210325002670288,8,129217,93995,12823,0,3:1667130428.6868932
