total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7248719872,12.1,1000472576,7248719872,901623808,5548056576,404131840,6101340160,1228800,1:1667129839.7735217
8249192448,7247687680,12.1,1001504768,7247687680,901726208,5549568000,404152320,6102274048,1228800,2:1667129860.1464202
8249192448,7247306752,12.1,1001885696,7247306752,901738496,5551042560,404172800,6103502848,1228800,3:1667129880.38823
