total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
13.3,0.6,10.6,1.9,86.7,0.0,0.0,0.3,0.0,0.0,0.0,21.06770634651184,8,103626,85478,14761,0,1:1667129839.7509415
1.9,0.3,0.0,1.5,98.1,0.0,0.0,0.1,0.0,0.0,0.0,20.389801263809204,8,108170,99565,10912,0,2:1667129860.132782
1.4,0.2,0.0,1.1,98.6,0.0,0.0,0.1,0.0,0.0,0.0,20.22365641593933,8,124549,116557,11381,0,3:1667129880.37189
