label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667129839.8574538
Battery,100,%,Charging,battery,label,2:1667129860.1975458
Battery,100,%,Charging,battery,label,3:1667129880.4427185
