total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7019732992,14.9,1229459456,7019732992,1401942016,1773359104,708014080,2238320640,26013696,1:1667130570.6238844
8249192448,7285325824,11.7,963866624,7285325824,1122226176,987373568,712265728,1322745856,925696,2:1667130590.8886564
8249192448,7267352576,11.9,981839872,7267352576,897839104,787165184,439607296,1038770176,700416,3:1667130611.2411363
