total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
12.6,11.9,0.0,0.6,87.4,0.0,0.0,0.1,0.0,0.0,0.0,20.285853147506714,8,5903,2199,5183,0,1:1667130570.6129422
12.6,10.6,0.0,1.7,87.0,0.4,0.0,0.3,0.0,0.0,0.0,20.253997087478638,8,27161,17696,11867,0,2:1667130590.8720632
14.7,6.9,0.8,6.4,84.6,0.7,0.0,0.6,0.0,0.0,0.0,20.293660163879395,8,70299,80781,27050,0,3:1667130611.2037916
