key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,0.9,0.1,0.2,99.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1:1667130570.6186798
cpu_number,1,0.2,0.0,0.0,99.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1:1667130570.6186798
cpu_number,2,0.9,0.6,0.1,99.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1:1667130570.6186798
cpu_number,3,0.8,0.3,0.2,99.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1:1667130570.6186798
cpu_number,4,0.3,0.1,0.2,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130570.6186798
cpu_number,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130570.6186798
cpu_number,6,46.9,45.0,1.8,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130570.6186798
cpu_number,7,51.2,48.9,2.3,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130570.6186798
cpu_number,0,6.4,2.4,1.7,93.6,0.0,0.1,0.0,2.3,0.0,0.0,0.0,2:1667130590.8813183
cpu_number,1,3.9,0.5,2.3,96.1,0.0,0.9,0.0,0.1,0.0,0.0,0.0,2:1667130590.8813183
cpu_number,2,4.8,2.1,1.6,95.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2:1667130590.8813183
cpu_number,3,0.8,0.2,0.5,99.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2:1667130590.8813183
cpu_number,4,6.1,3.9,1.8,93.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2:1667130590.8813183
cpu_number,5,0.7,0.3,0.4,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667130590.8813183
cpu_number,6,4.6,2.3,1.7,95.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2:1667130590.8813183
cpu_number,7,76.3,72.9,3.4,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667130590.8813183
cpu_number,0,38.5,20.2,12.9,61.5,0.0,3.6,0.0,1.7,0.0,0.0,0.0,3:1667130611.2241857
cpu_number,1,7.9,1.3,4.1,92.1,0.0,0.2,0.0,2.4,0.0,0.0,0.0,3:1667130611.2241857
cpu_number,2,25.7,11.7,12.8,74.3,0.0,0.8,0.0,0.3,0.0,0.0,0.0,3:1667130611.2241857
cpu_number,3,1.8,0.7,0.7,98.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3:1667130611.2241857
cpu_number,4,17.6,8.9,8.3,82.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,3:1667130611.2241857
cpu_number,5,2.5,1.1,1.2,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667130611.2241857
cpu_number,6,24.8,8.7,9.2,75.2,6.7,0.2,0.0,0.0,0.0,0.0,0.0,3:1667130611.2241857
cpu_number,7,4.0,2.3,1.6,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667130611.2241857
