label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667130570.670788
Battery,100,%,Charging,battery,label,2:1667130590.9460444
Battery,100,%,Charging,battery,label,3:1667130611.404588
