key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,0.4,0.2,0.0,99.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1:1667129413.2686703
cpu_number,1,0.1,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129413.2686703
cpu_number,2,0.5,0.3,0.0,99.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1:1667129413.2686703
cpu_number,3,0.1,0.1,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129413.2686703
cpu_number,4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129413.2686703
cpu_number,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129413.2686703
cpu_number,6,0.2,0.1,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129413.2686703
cpu_number,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129413.2686703
cpu_number,0,0.7,0.4,0.1,99.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2:1667129433.5126505
cpu_number,1,0.4,0.2,0.1,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129433.5126505
cpu_number,2,2.0,1.6,0.4,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129433.5126505
cpu_number,3,4.2,3.6,0.6,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129433.5126505
cpu_number,4,0.6,0.3,0.1,99.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2:1667129433.5126505
cpu_number,5,0.3,0.0,0.3,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129433.5126505
cpu_number,6,0.2,0.1,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129433.5126505
cpu_number,7,0.2,0.0,0.2,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129433.5126505
cpu_number,0,0.5,0.4,0.1,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129453.6931345
cpu_number,1,0.2,0.0,0.2,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129453.6931345
cpu_number,2,0.2,0.0,0.0,99.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3:1667129453.6931345
cpu_number,3,6.0,4.4,1.6,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129453.6931345
cpu_number,4,0.7,0.1,0.1,99.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3:1667129453.6931345
cpu_number,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129453.6931345
cpu_number,6,0.1,0.1,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129453.6931345
cpu_number,7,0.8,0.5,0.3,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129453.6931345
