total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
0.2,0.1,0.0,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,20.221330165863037,8,2523,714,2048,0,1:1667129413.2637124
1.1,0.8,0.0,0.2,98.9,0.0,0.0,0.0,0.0,0.0,0.0,20.24653720855713,8,8016,3015,5752,0,2:1667129433.5077214
1.1,0.7,0.0,0.3,98.9,0.0,0.0,0.1,0.0,0.0,0.0,20.174876928329468,8,15348,6803,17998,0,3:1667129453.6881354
