device_name,fs_type,mnt_point,size,used,free,percent,key,iteration&time
/dev/sdc,ext4,/,269490393088,6460686336,249269035008,2.5,mnt_point,1:1667129716.9948602
/dev/sdc,ext4,/,269490393088,6721363968,249008357376,2.6,mnt_point,2:1667129737.3587754
/dev/sdc,ext4,/,269490393088,6963105792,248766615552,2.7,mnt_point,3:1667129757.6125672
