total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
13.0,8.1,0.0,4.2,86.3,0.7,0.0,0.6,0.0,0.0,0.0,20.334850311279297,8,207947,97682,24275,0,1:1667129716.8744862
13.6,7.4,0.0,5.1,85.6,0.8,0.0,1.2,0.0,0.0,0.0,20.448664903640747,8,169487,78289,23487,0,2:1667129737.2848423
12.4,7.3,0.0,3.8,86.4,1.2,0.0,1.3,0.0,0.0,0.0,20.249644994735718,8,154849,70023,26787,0,3:1667129757.54037
