key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,17.6,9.0,3.9,82.4,0.0,1.4,0.0,3.4,0.0,0.0,0.0,1:1667129716.8936033
cpu_number,1,20.0,11.4,7.0,80.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,1:1667129716.8936033
cpu_number,2,6.9,1.8,2.6,93.1,0.0,2.2,0.0,0.3,0.0,0.0,0.0,1:1667129716.8936033
cpu_number,3,39.4,30.9,8.1,60.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1:1667129716.8936033
cpu_number,4,11.7,6.0,4.6,88.3,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1:1667129716.8936033
cpu_number,5,2.4,0.7,1.6,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129716.8936033
cpu_number,6,7.5,2.8,4.4,92.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1:1667129716.8936033
cpu_number,7,3.9,2.4,1.6,96.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129716.8936033
cpu_number,0,13.8,2.3,4.3,86.2,0.0,0.6,0.0,6.6,0.0,0.0,0.0,2:1667129737.2943323
cpu_number,1,5.4,1.4,2.1,94.6,0.0,0.0,0.0,1.9,0.0,0.0,0.0,2:1667129737.2943323
cpu_number,2,14.4,7.7,5.0,85.6,0.0,1.3,0.0,0.3,0.0,0.0,0.0,2:1667129737.2943323
cpu_number,3,10.0,4.6,5.2,90.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2:1667129737.2943323
cpu_number,4,7.9,2.8,4.5,92.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2:1667129737.2943323
cpu_number,5,9.0,3.9,5.1,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129737.2943323
cpu_number,6,52.5,35.2,13.6,47.5,0.0,3.8,0.0,0.0,0.0,0.0,0.0,2:1667129737.2943323
cpu_number,7,2.4,1.5,0.9,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129737.2943323
cpu_number,0,21.0,6.9,4.1,79.0,0.0,2.5,0.0,7.4,0.0,0.0,0.0,3:1667129757.5500443
cpu_number,1,5.0,1.1,0.8,95.0,0.0,1.2,0.0,1.9,0.0,0.0,0.0,3:1667129757.5500443
cpu_number,2,15.4,8.0,5.8,84.6,0.0,1.1,0.0,0.4,0.0,0.0,0.0,3:1667129757.5500443
cpu_number,3,6.6,2.4,3.9,93.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,3:1667129757.5500443
cpu_number,4,14.0,6.5,3.9,86.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3:1667129757.5500443
cpu_number,5,19.5,15.0,4.4,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129757.5500443
cpu_number,6,26.1,18.4,7.0,73.9,0.0,0.7,0.0,0.0,0.0,0.0,0.0,3:1667129757.5500443
cpu_number,7,1.0,0.3,0.6,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129757.5500443
