total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7215005696,12.5,1034186752,7215005696,810139648,4990132224,354689024,5429440512,1191936,1:1667129716.9136388
8249192448,7201427456,12.7,1047764992,7201427456,819183616,5262741504,363376640,5703188480,1200128,2:1667129737.30498
8249192448,7250292736,12.1,998899712,7250292736,836526080,5447606272,375296000,5956534272,1216512,3:1667129757.5575092
