total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,798720,2146684928,0.0,430080,462848,20.26440930366516,1:1667129655.9936564
2147483648,798720,2146684928,0.0,430080,462848,20.310109853744507,2:1667129676.299308
2147483648,798720,2146684928,0.0,430080,462848,20.212281703948975,3:1667129696.5264256
