total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7218987008,12.5,1030205440,7218987008,766844928,4296740864,313729024,4665380864,1167360,1:1667129655.9866765
8249192448,7225331712,12.4,1023860736,7225331712,786034688,4502097920,331939840,4918206464,1179648,2:1667129676.2933517
8249192448,7223091200,12.4,1026101248,7223091200,801824768,4633452544,346914816,5058916352,1183744,3:1667129696.5199249
