key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,0.3,0.1,0.0,99.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1:1667130448.9076693
cpu_number,1,0.1,0.0,0.0,99.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1:1667130448.9076693
cpu_number,2,2.1,0.1,2.0,97.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130448.9076693
cpu_number,3,1.6,0.2,1.4,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130448.9076693
cpu_number,4,2.9,0.3,2.6,97.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130448.9076693
cpu_number,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130448.9076693
cpu_number,6,5.2,0.3,4.9,94.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130448.9076693
cpu_number,7,1.4,0.4,0.9,98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667130448.9076693
cpu_number,0,19.1,6.2,7.0,80.9,0.5,0.0,0.0,5.4,0.0,0.0,0.0,2:1667130469.1774063
cpu_number,1,28.2,6.2,21.0,71.8,0.3,0.1,0.0,0.7,0.0,0.0,0.0,2:1667130469.1774063
cpu_number,2,13.6,6.2,6.8,86.4,0.4,0.0,0.0,0.1,0.0,0.0,0.0,2:1667130469.1774063
cpu_number,3,7.1,3.9,2.7,92.9,0.2,0.0,0.0,0.3,0.0,0.0,0.0,2:1667130469.1774063
cpu_number,4,17.1,6.3,10.5,82.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2:1667130469.1774063
cpu_number,5,10.3,4.7,5.4,89.7,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2:1667130469.1774063
cpu_number,6,14.5,4.3,9.2,85.5,0.8,0.1,0.0,0.0,0.0,0.0,0.0,2:1667130469.1774063
cpu_number,7,10.9,2.6,3.0,89.1,5.1,0.1,0.0,0.0,0.0,0.0,0.0,2:1667130469.1774063
cpu_number,0,17.2,3.5,2.2,82.8,0.0,0.0,0.0,11.6,0.0,0.0,0.0,3:1667130489.4762034
cpu_number,1,32.1,7.1,23.8,67.9,0.0,0.0,0.0,1.2,0.0,0.0,0.0,3:1667130489.4762034
cpu_number,2,9.4,2.8,5.7,90.6,0.0,0.0,0.0,0.9,0.0,0.0,0.0,3:1667130489.4762034
cpu_number,3,22.2,6.4,15.5,77.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3:1667130489.4762034
cpu_number,4,20.9,7.0,13.7,79.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,3:1667130489.4762034
cpu_number,5,8.8,3.7,4.9,91.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3:1667130489.4762034
cpu_number,6,20.8,6.5,14.2,79.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3:1667130489.4762034
cpu_number,7,20.1,5.9,14.1,79.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667130489.4762034
