total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
1.7,0.2,0.0,1.4,98.3,0.0,0.0,0.0,0.0,0.0,0.0,20.229776859283447,8,120966,108673,11856,0,1:1667130448.902952
15.0,5.0,1.0,8.1,85.0,0.1,0.0,0.9,0.0,0.0,0.0,20.245501279830933,8,242632,141849,33948,0,2:1667130469.164562
18.9,5.3,0.0,11.5,81.1,0.0,0.0,2.0,0.0,0.0,0.0,20.29832434654236,8,154626,112537,21917,0,3:1667130489.4682515
