label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667128017.0404627
Battery,100,%,Charging,battery,label,2:1667128037.270058
Battery,100,%,Charging,battery,label,3:1667128057.475113
