label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667125050.947926
Battery,100,%,Charging,battery,label,2:1667125071.1371834
Battery,100,%,Charging,battery,label,3:1667125091.296049
