total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7439138816,9.8,810053632,7439138816,64708608,469037056,28639232,216608768,585728,1:1667125050.929951
8249192448,7439654912,9.8,809537536,7439654912,64749568,469397504,28672000,216616960,585728,2:1667125071.1115913
8249192448,7440506880,9.8,808685568,7440506880,64782336,468971520,28704768,216621056,585728,3:1667125091.2711632
