label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667128502.415836
Battery,100,%,Charging,battery,label,2:1667128522.619339
Battery,100,%,Charging,battery,label,3:1667128542.8062267
