total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7438557184,9.8,810635264,7438557184,66494464,471097344,30425088,216653824,585728,1:1667126139.8028903
8249192448,7437578240,9.8,811614208,7437578240,66527232,471683072,30457856,216653824,585728,2:1667126159.9634001
8249192448,7433408512,9.9,815783936,7433408512,93671424,507461632,44118016,270741504,585728,3:1667126180.1277092
