total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7415164928,10.1,834027520,7415164928,1085898752,697356288,577900544,1168113664,737280,1:1667388493.6444316
8249192448,7413944320,10.1,835248128,7413944320,1085906944,697901056,577900544,1168117760,737280,2:1667388494.9250162
8249192448,7413944320,10.1,835248128,7413944320,1085906944,697901056,577900544,1168117760,737280,3:1667388496.1081638
8249192448,7414362112,10.1,834830336,7414362112,1085906944,697651200,577900544,1168125952,737280,4:1667388497.2929883
8249192448,7414362112,10.1,834830336,7414362112,1085906944,697651200,577900544,1168125952,737280,5:1667388498.4448416
