total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,1585152,2145898496,0.1,430080,507904,2.2891759872436523,1:1667388445.303852
2147483648,1585152,2145898496,0.1,430080,507904,2.3246028423309326,2:1667388446.4914935
2147483648,1585152,2145898496,0.1,430080,507904,2.3246028423309326,3:1667388447.6331909
2147483648,1585152,2145898496,0.1,430080,507904,2.339205265045166,4:1667388448.823329
2147483648,1585152,2145898496,0.1,430080,507904,2.339205265045166,5:1667388449.9641962
