total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
1.7,0.8,0.0,0.2,98.7,0.0,0.0,0.3,0.0,0.0,0.0,2.2868034839630127,8,1110,456,675,0,1:1667388445.287472
1.7,1.0,0.0,0.4,98.2,0.0,0.0,0.4,0.0,0.0,0.0,2.324920177459717,8,1382,597,923,0,2:1667388446.473213
1.7,1.0,0.0,0.4,98.2,0.0,0.0,0.4,0.0,0.0,0.0,2.324920177459717,8,1382,597,923,0,3:1667388447.6182036
1.8,1.2,0.0,0.2,98.2,0.0,0.0,0.4,0.0,0.0,0.0,2.338588237762451,8,1170,656,752,0,4:1667388448.8105438
1.8,1.2,0.0,0.2,98.2,0.0,0.0,0.4,0.0,0.0,0.0,2.338588237762451,8,1170,656,752,0,5:1667388449.9533374
