total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7420760064,10.0,828432384,7420760064,1085857792,693121024,577851392,1168109568,737280,1:1667388445.297147
8249192448,7417315328,10.1,831877120,7417315328,1085857792,695787520,577859584,1168101376,737280,2:1667388446.4831336
8249192448,7417315328,10.1,831877120,7417315328,1085857792,695787520,577859584,1168101376,737280,3:1667388447.6294935
8249192448,7417413632,10.1,831778816,7417413632,1085865984,695820288,577859584,1168109568,737280,4:1667388448.8189933
8249192448,7417413632,10.1,831778816,7417413632,1085865984,695820288,577859584,1168109568,737280,5:1667388449.9607909
