key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,1.2,0.0,0.4,98.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1:1667388468.962503
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388468.962503
cpu_number,2,0.6,0.0,0.6,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388468.962503
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388468.962503
cpu_number,4,0.4,0.4,0.0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388468.962503
cpu_number,5,4.6,3.5,1.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388468.962503
cpu_number,6,7.1,5.7,1.3,92.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1:1667388468.962503
cpu_number,7,1.2,1.0,0.2,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388468.962503
cpu_number,0,1.2,0.0,0.4,98.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,2:1667388470.21932
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388470.21932
cpu_number,2,0.6,0.0,0.6,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388470.21932
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388470.21932
cpu_number,4,0.4,0.4,0.0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388470.21932
cpu_number,5,4.6,3.5,1.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388470.21932
cpu_number,6,7.1,5.7,1.3,92.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2:1667388470.21932
cpu_number,7,1.2,1.0,0.2,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388470.21932
cpu_number,0,1.2,0.0,0.4,98.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,3:1667388471.6300125
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388471.6300125
cpu_number,2,0.6,0.0,0.6,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388471.6300125
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388471.6300125
cpu_number,4,0.4,0.4,0.0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388471.6300125
cpu_number,5,4.6,3.5,1.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388471.6300125
cpu_number,6,7.1,5.7,1.3,92.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3:1667388471.6300125
cpu_number,7,1.2,1.0,0.2,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667388471.6300125
cpu_number,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388472.8391104
cpu_number,1,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388472.8391104
cpu_number,2,1.4,1.2,0.2,98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388472.8391104
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388472.8391104
cpu_number,4,0.4,0.2,0.2,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388472.8391104
cpu_number,5,4.3,3.4,1.0,95.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388472.8391104
cpu_number,6,10.7,8.1,2.4,89.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4:1667388472.8391104
cpu_number,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:1667388472.8391104
cpu_number,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388473.9814603
cpu_number,1,0.2,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388473.9814603
cpu_number,2,1.4,1.2,0.2,98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388473.9814603
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388473.9814603
cpu_number,4,0.4,0.2,0.2,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388473.9814603
cpu_number,5,4.3,3.4,1.0,95.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388473.9814603
cpu_number,6,10.7,8.1,2.4,89.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5:1667388473.9814603
cpu_number,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:1667388473.9814603
