total,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,time_since_update,cpucore,ctx_switches,interrupts,soft_interrupts,syscalls,iteration&time
1.8,1.3,0.0,0.3,98.4,0.0,0.0,0.0,0.0,0.0,0.0,2.373974084854126,8,1165,495,709,0,1:1667388468.9595597
1.8,1.7,0.0,0.5,97.8,0.0,0.0,0.0,0.0,0.0,0.0,2.4641823768615723,8,1256,544,783,0,2:1667388470.2017746
1.8,1.7,0.0,0.5,97.8,0.0,0.0,0.0,0.0,0.0,0.0,2.4641823768615723,8,1256,544,783,0,3:1667388471.6243424
2.1,1.5,0.0,0.5,98.0,0.0,0.0,0.0,0.0,0.0,0.0,2.636230230331421,8,1226,504,851,0,4:1667388472.8304553
2.1,1.5,0.0,0.5,98.0,0.0,0.0,0.0,0.0,0.0,0.0,2.636230230331421,8,1226,504,851,0,5:1667388473.9769983
