total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7439716352,9.8,809476096,7439716352,64413696,469147648,28344320,216600576,585728,1:1667124869.4441838
8249192448,7439757312,9.8,809435136,7439757312,64446464,468877312,28377088,216600576,585728,2:1667124889.6216357
8249192448,7440044032,9.8,809148416,7440044032,64479232,468697088,28409856,216621056,585728,3:1667124909.784466
