total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7380733952,10.5,868458496,7380733952,98955264,517267456,38322176,252743680,1105920,1:1667128623.6097121
8249192448,7378993152,10.5,870199296,7378993152,98996224,517378048,38354944,252747776,1105920,2:1667128643.8738108
8249192448,7379943424,10.5,869249024,7379943424,99012608,517083136,38387712,252731392,1105920,3:1667128664.191882
