label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667128623.6305852
Battery,100,%,Charging,battery,label,2:1667128643.94751
Battery,100,%,Charging,battery,label,3:1667128664.2455995
