total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7439663104,9.8,809529344,7439663104,64610304,469663744,28540928,216621056,585728,1:1667124990.4404645
8249192448,7439024128,9.8,810168320,7439024128,64651264,469233664,28573696,216633344,585728,2:1667125010.6252952
8249192448,7439478784,9.8,809713664,7439478784,64684032,468955136,28606464,216633344,585728,3:1667125030.7832165
