label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667124990.460679
Battery,100,%,Charging,battery,label,2:1667125010.6492772
Battery,100,%,Charging,battery,label,3:1667125030.8073988
