total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7380504576,10.5,868687872,7380504576,98660352,516251648,38019072,252739584,1105920,1:1667128441.7654119
8249192448,7380045824,10.5,869146624,7380045824,98693120,516997120,38051840,252739584,1105920,2:1667128461.9742506
8249192448,7379742720,10.5,869449728,7379742720,98725888,517275648,38084608,252739584,1105920,3:1667128482.2030265
