label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667128441.7880096
Battery,100,%,Charging,battery,label,2:1667128462.0326712
Battery,100,%,Charging,battery,label,3:1667128482.2356753
