key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,1.5,0.0,0.0,98.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1:1667388505.5232778
cpu_number,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388505.5232778
cpu_number,2,0.6,0.4,0.2,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388505.5232778
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388505.5232778
cpu_number,4,3.2,2.1,0.8,96.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1:1667388505.5232778
cpu_number,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388505.5232778
cpu_number,6,0.4,0.0,0.4,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667388505.5232778
cpu_number,7,7.0,6.1,0.6,93.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1:1667388505.5232778
cpu_number,0,2.3,0.0,0.4,97.7,0.0,0.0,0.0,1.9,0.0,0.0,0.0,2:1667388506.7492762
cpu_number,1,0.4,0.0,0.0,99.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2:1667388506.7492762
cpu_number,2,0.4,0.4,0.0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388506.7492762
cpu_number,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388506.7492762
cpu_number,4,3.4,2.5,0.6,96.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2:1667388506.7492762
cpu_number,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388506.7492762
cpu_number,6,0.6,0.4,0.2,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388506.7492762
cpu_number,7,6.4,6.1,0.2,93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667388506.7492762
