time_since_update,disk_name,read_count,write_count,read_bytes,write_bytes,key,iteration&time
2.3556504249572754,loop0,0,0,0,0,disk_name,1:1667388505.556103
2.3556504249572754,loop1,0,0,0,0,disk_name,1:1667388505.556103
2.3556504249572754,loop2,0,0,0,0,disk_name,1:1667388505.556103
2.3556504249572754,loop3,0,0,0,0,disk_name,1:1667388505.556103
2.3556504249572754,loop4,0,0,0,0,disk_name,1:1667388505.556103
2.3556504249572754,loop5,0,0,0,0,disk_name,1:1667388505.556103
2.3556504249572754,loop6,0,0,0,0,disk_name,1:1667388505.556103
2.3556504249572754,loop7,0,0,0,0,disk_name,1:1667388505.556103
2.3556504249572754,sda,0,0,0,0,disk_name,1:1667388505.556103
2.3556504249572754,sdb,0,0,0,0,disk_name,1:1667388505.556103
2.3556504249572754,sdc,0,2,0,12288,disk_name,1:1667388505.556103
2.3556504249572754,sdd,0,0,0,0,disk_name,1:1667388505.556103
2.360903739929199,loop0,0,0,0,0,disk_name,2:1667388506.7991235
2.360903739929199,loop1,0,0,0,0,disk_name,2:1667388506.7991235
2.360903739929199,loop2,0,0,0,0,disk_name,2:1667388506.7991235
2.360903739929199,loop3,0,0,0,0,disk_name,2:1667388506.7991235
2.360903739929199,loop4,0,0,0,0,disk_name,2:1667388506.7991235
2.360903739929199,loop5,0,0,0,0,disk_name,2:1667388506.7991235
2.360903739929199,loop6,0,0,0,0,disk_name,2:1667388506.7991235
2.360903739929199,loop7,0,0,0,0,disk_name,2:1667388506.7991235
2.360903739929199,sda,0,0,0,0,disk_name,2:1667388506.7991235
2.360903739929199,sdb,0,0,0,0,disk_name,2:1667388506.7991235
2.360903739929199,sdc,0,0,0,0,disk_name,2:1667388506.7991235
2.360903739929199,sdd,0,0,0,0,disk_name,2:1667388506.7991235
