total,used,free,percent,sin,sout,time_since_update,iteration&time
2147483648,798720,2146684928,0.0,430080,462848,20.211185455322266,1:1667127288.6881416
2147483648,798720,2146684928,0.0,430080,462848,20.190484285354614,2:1667127308.8763072
2147483648,798720,2146684928,0.0,430080,462848,20.13832378387451,3:1667127329.0212388
