label,value,unit,status,type,key,iteration&time
Battery,100,%,Charging,battery,label,1:1667127288.7141297
Battery,100,%,Charging,battery,label,2:1667127308.896636
Battery,100,%,Charging,battery,label,3:1667127329.0417035
