key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,20.9,9.0,4.4,79.1,0.0,0.3,0.0,7.2,0.0,0.0,0.0,1:1667129048.4001083
cpu_number,1,19.1,9.2,4.8,80.9,0.0,3.9,0.0,1.2,0.0,0.0,0.0,1:1667129048.4001083
cpu_number,2,22.2,16.0,5.9,77.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1:1667129048.4001083
cpu_number,3,5.1,3.0,1.1,94.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1:1667129048.4001083
cpu_number,4,16.1,11.4,4.2,83.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1:1667129048.4001083
cpu_number,5,4.2,1.9,1.6,95.8,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1:1667129048.4001083
cpu_number,6,12.1,6.9,4.8,87.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1:1667129048.4001083
cpu_number,7,11.6,10.0,1.7,88.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129048.4001083
cpu_number,0,29.0,14.7,7.8,71.0,0.0,0.6,0.0,5.8,0.0,0.0,0.0,2:1667129068.721742
cpu_number,1,6.6,3.0,0.9,93.4,0.0,0.9,0.0,1.8,0.0,0.0,0.0,2:1667129068.721742
cpu_number,2,21.4,15.3,5.9,78.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2:1667129068.721742
cpu_number,3,3.9,2.2,1.2,96.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2:1667129068.721742
cpu_number,4,31.3,22.3,8.6,68.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2:1667129068.721742
cpu_number,5,5.0,3.7,1.2,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129068.721742
cpu_number,6,24.5,15.8,8.2,75.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2:1667129068.721742
cpu_number,7,5.3,4.4,0.7,94.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2:1667129068.721742
cpu_number,0,32.0,14.8,13.3,68.0,2.4,0.0,0.0,1.5,0.0,0.0,0.0,3:1667129089.0918794
cpu_number,1,6.6,1.4,2.2,93.4,0.0,0.1,0.0,2.9,0.0,0.0,0.0,3:1667129089.0918794
cpu_number,2,31.8,17.4,14.3,68.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3:1667129089.0918794
cpu_number,3,10.8,5.5,4.9,89.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3:1667129089.0918794
cpu_number,4,19.6,9.8,9.9,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129089.0918794
cpu_number,5,5.5,1.9,3.7,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129089.0918794
cpu_number,6,32.0,18.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129089.0918794
cpu_number,7,8.2,4.5,3.7,91.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129089.0918794
