total,available,percent,used,free,active,inactive,buffers,cached,shared,iteration&time
8249192448,7296512000,11.5,952680448,7296512000,414990336,1469534208,96964608,1496764416,1122304,1:1667129048.4057128
8249192448,7312474112,11.4,936718336,7312474112,447905792,1663119360,101924864,1739202560,1122304,2:1667129068.7385235
8249192448,7270838272,11.9,978354176,7270838272,452812800,1697259520,102588416,1740361728,1122304,3:1667129089.0965734
